937.5849,23.4886,0
335.075,997.601,62
69.3397,880.6092,108
642.7245,909.9407,60
139.5348,609.1021,5
499.606,387.1252,92
886.5719,532.7081,64
630.1856,655.6439,43
251.796,397.2794,101
255.5677,701.8744,107
611.4809,376.8425,39
256.1684,954.0292,41
13.2031,42.7052,2
943.6313,673.1684,77
489.2491,885.7995,102
104.089,497.2975,113
691.2455,332.1133,91
432.5408,828.1013,109
685.7736,379.0206,45
977.0796,262.1237,103
244.2409,813.6296,30
136.8873,38.5926,106
648.5309,44.5928,56
97.0351,804.6809,101
121.4073,643.2888,15
985.1651,975.247,1
223.6148,129.0492,47
138.9802,38.2468,114
381.5267,192.2527,112
110.7779,12.3767,54
86.2826,709.0768,113
602.3434,888.9766,33
598.1484,547.7027,94
531.96,955.6589,82
757.6603,50.1624,78
61.5064,583.7348,106
281.639,267.9965,103
93.0461,554.862,58
679.6273,481.8488,19
530.7098,475.6387,68
405.669,848.7883,100
117.6706,608.0264,21
267.6284,508.8623,110
393.261,868.0155,83
410.942,651.6123,17
318.2748,575.5104,2
741.1048,93.032,45
260.0158,939.1904,54
635.156,874.7453,110
751.341,200.9431,29
681.0036,99.127,13
173.2472,503.2752,59
929.9494,950.5035,99
214.7388,689.4046,60
423.71,249.2419,67
470.0543,430.79,100
275.0072,909.2635,18
678.1304,472.9252,60
272.2875,502.6399,74
163.5739,570.6325,44
607.9007,998.8318,114
399.216,950.3534,87
883.5091,896.0945,109
861.7393,656.7943,11
802.1684,306.0267,21
579.443,178.945,51
837.3008,872.4732,83
140.5758,677.8081,14
606.123,535.3411,90
782.5195,490.2915,107
846.3543,35.644,59
601.0301,773.4586,114
0.5967,965.2531,11
945.3465,982.7279,84
274.6595,177.6195,79
369.3877,225.8736,72
486.6554,671.9636,30
13.8749,352.054,73
283.087,749.1479,80
794.726,908.6755,70
128.9225,769.3655,93
326.4309,541.8544,43
176.55,964.3439,27
266.4706,64.095,44
661.9593,657.2666,115
668.3141,473.2493,46
5.9465,523.929,14
380.9149,100.3061,99
706.7003,221.0909,99
510.0584,307.4186,54
230.1963,291.4742,65
459.6482,222.7593,78
405.1514,373.1399,50
797.0691,190.5354,108
741.2832,905.9983,38
225.1373,129.0685,69
270.4127,551.703,35
646.5032,496.9494,113
845.596,718.6316,53
624.3595,794.2434,108
570.6686,997.1846,85
81.3212,502.6782,12
54.4937,873.995,116
401.4415,225.3058,83
202.7877,57.6275,67
453.6772,889.8315,50
784.9884,925.6755,62
639.9568,645.4908,33
890.1696,882.105,89
914.2938,257.8052,66
218.7048,757.5858,59
144.0552,217.4686,89
468.3815,313.5015,6
789.8604,878.9288,5
987.8602,363.4368,103
464.4451,571.484,109
698.498,776.791,48
953.6611,425.6981,94
316.6345,625.2106,111
971.6416,811.9301,22
773.7131,966.6816,30
908.9435,832.0333,25
357.5938,720.5658,81
85.5716,539.019,65
524.6552,445.2099,104
743.2835,622.3544,85
287.87,192.4918,69
755.4222,303.7623,102
2.4824,638.3709,13
110.8973,104.3199,78
506.5749,571.8118,106
318.6489,568.0198,36
599.7757,635.5072,88
141.9981,412.1523,114
364.7189,134.5605,33
14.0622,978.7828,74
610.1553,742.3205,11
779.0934,780.9594,112
536.3925,123.9451,65
212.1091,541.9881,79
869.8493,381.6905,32
873.5116,151.954,22
