524.3352,55.0171,0
584.3665,499.9111,8
695.7021,415.474,36
407.2697,483.4334,10
129.2556,24.7717,33
91.959,269.3147,28
637.5592,545.3222,23
244.9129,81.992,8
564.1231,64.5151,12
13.8831,604.5852,4
138.2519,728.2233,7
414.8688,823.0681,30
410.4062,606.6436,36
401.3994,951.1962,19
789.183,626.1018,7
347.392,654.7087,25
891.2989,129.7958,28
496.4184,52.484,32
566.6476,467.9736,23
157.1621,683.3368,30
961.7861,661.3247,22
937.0819,148.1252,21
849.6755,208.079,32
249.8828,81.036,36
97.9049,744.5765,11
