791.6013,271.0789,0
415.7961,560.7772,159
297.1689,11.1061,9
95.1405,595.9685,166
830.9013,746.0153,148
209.6422,556.5532,160
522.9554,119.71,56
381.3162,568.3452,140
414.2892,170.635,216
817.4284,419.2384,235
207.0629,173.3254,205
515.3384,255.0057,254
488.6943,676.1869,94
627.6256,733.6503,309
249.6181,277.5818,79
109.1328,67.8472,213
491.1921,340.8012,176
282.3197,945.1864,70
616.1701,151.032,213
446.255,562.6034,132
699.4217,600.9306,200
83.8671,740.8357,245
907.9135,548.2307,103
880.5961,764.3328,124
139.0794,790.7386,175
390.9964,720.0178,276
735.2099,315.3878,259
153.4198,830.9835,75
283.2956,38.9217,113
223.7451,406.3243,222
758.4503,523.749,263
651.5371,563.0838,16
909.6205,882.9106,153
582.0073,722.2909,291
336.0653,859.8974,17
390.969,144.4272,2
357.1643,795.7317,113
167.1328,498.1544,261
462.8202,366.1492,185
468.2645,239.9273,162
561.3382,586.5794,195
106.9265,143.8696,82
262.8885,325.1224,158
298.7735,516.4821,266
875.0103,668.3205,3
509.6798,811.683,149
138.3409,444.1226,124
644.1524,410.5162,273
82.6513,843.1042,76
598.714,53.566,225
102.3464,851.4432,307
764.9986,767.1345,260
730.9035,994.7306,310
186.4708,3.2158,100
2.033,887.9247,255
163.908,239.0894,276
769.855,423.1309,285
691.5878,684.5735,304
924.0574,769.2825,175
618.13,594.5745,229
500.1284,209.563,9
449.8431,231.7509,168
207.1257,329.5136,278
347.9271,656.6725,144
930.3558,639.6793,297
274.2688,521.3397,166
451.5902,281.7758,288
953.7902,45.3115,199
191.686,680.3059,295
42.887,715.7658,88
260.9957,516.055,27
48.5905,293.1006,278
535.0418,158.0036,10
837.8796,763.9359,164
559.381,172.2228,201
302.4048,648.1804,151
533.8607,161.8288,145
973.7618,111.3124,256
733.3606,298.8283,109
72.4379,226.3205,51
405.5136,610.4563,55
408.0144,500.5064,117
190.8972,992.163,196
382.216,763.7788,111
417.575,556.1012,313
493.1251,590.8471,210
66.4965,927.5188,162
0.1111,77.9808,16
817.7982,573.3531,16
874.1352,841.1596,142
806.8437,487.8286,176
136.5287,309.1963,296
293.0803,295.9449,249
207.5671,77.9784,314
950.5567,685.5932,122
32.8488,353.4675,73
531.3443,754.6355,222
566.1005,528.6897,106
924.0565,872.4058,105
802.6317,518.4408,239
715.4359,286.9915,310
373.9087,678.9312,49
507.6177,268.897,239
431.8675,404.6938,105
487.1997,293.2893,117
58.1378,565.0947,185
270.8217,311.8222,215
257.1228,659.2363,140
28.9664,826.4238,15
334.1394,963.0075,191
194.1573,703.4241,52
596.0026,509.3172,80
834.3814,629.3928,42
479.6594,737.3759,45
315.7387,359.1113,289
106.596,803.1621,271
53.0161,119.5922,135
114.8676,546.2149,172
828.1591,765.2817,58
276.6641,901.217,157
941.3091,989.3688,125
969.646,478.0194,287
695.2903,342.9445,213
849.0429,226.2916,259
182.7104,625.8037,36
661.0819,82.6335,239
966.8851,37.8817,301
856.8625,541.0193,281
33.3911,179.326,178
666.6627,559.0953,187
710.8463,160.6703,208
407.1955,142.8172,165
735.3246,489.8785,299
376.416,236.0189,224
528.8106,592.0058,43
223.9501,94.487,179
649.1877,357.339,242
499.7087,410.0489,285
25.6248,992.8256,187
477.1965,93.3974,116
508.8792,45.4913,73
934.5943,42.4566,147
577.517,517.6286,173
204.7454,935.6664,308
448.165,118.767,165
149.7587,64.6449,87
174.4135,881.3571,270
50.2034,439.1273,194
466.658,728.0066,57
22.3804,922.859,80
724.6784,430.6158,277
32.6515,943.9417,256
36.1872,371.4673,119
830.2432,672.6546,213
963.2748,256.3644,171
676.9977,976.6048,296
632.8273,213.6584,271
594.3361,329.5408,171
252.1578,134.7824,161
967.7556,101.218,81
764.5747,596.6617,272
70.6895,810.3005,165
248.0264,926.754,52
517.4297,732.1131,291
668.2571,901.5443,284
582.7916,172.3183,24
692.7659,493.6891,315
497.5394,161.6556,141
742.1696,784.5228,22
896.8653,196.7253,252
324.5449,579.521,13
982.7356,987.7433,249
553.1561,370.341,125
571.2879,715.4311,143
377.3724,697.3046,15
745.2132,516.9852,47
