713.4545,494.5676,0
806.0156,660.7764,38
201.9726,442.3734,28
75.0416,349.2044,3
276.7752,383.8494,7
120.3734,492.6579,18
576.9254,243.4613,1
21.7204,195.4076,14
51.329,390.3717,21
953.1428,180.7494,29
5.4231,923.2394,12
623.2648,114.5248,23
325.6649,279.3709,31
602.9362,111.8536,38
487.5693,976.6745,13
653.0667,173.2301,16
273.7809,647.0536,10
66.2263,726.5508,25
696.573,538.765,24
26.4988,291.3473,23
680.5661,621.7166,25
175.0834,388.3465,35
103.8758,126.9217,13
927.9404,515.4132,31
129.2086,661.4306,37
237.0584,78.4887,38
161.2562,989.3491,32
723.7593,532.1348,2
509.4977,616.3304,26
221.4046,349.1913,4
696.3887,178.1258,3
43.7489,291.3849,29
156.055,924.8345,18
243.3812,345.1076,11
160.9499,79.5956,28
389.2909,723.6752,13
483.3906,313.5221,37
