824.0901,779.3788,0
254.122,78.1333,17
26.4749,766.525,29
415.5327,971.6464,35
19.9509,730.4272,32
48.57,937.2275,7
435.1582,70.1187,24
762.3248,65.619,8
273.0775,482.9059,10
226.3171,438.3474,33
801.2047,545.654,11
535.0285,433.8644,8
301.3808,16.6058,7
664.7097,387.1948,2
391.4237,303.6817,34
884.0073,161.922,32
950.9369,106.4769,33
72.9479,875.2679,30
761.5266,885.9846,10
724.747,374.3894,8
931.0056,722.3714,29
174.1855,925.9606,39
830.1457,428.1759,3
604.0041,471.6945,23
448.1659,86.9584,22
343.1626,870.4127,30
808.8711,773.0954,31
38.2183,604.8041,20
61.4809,113.8818,3
616.5542,265.8785,21
317.2036,595.6332,29
322.8195,21.9035,13
311.458,226.7534,31
507.1756,787.6426,7
594.0042,952.4975,35
216.9956,968.9777,14
399.0928,661.3259,35
292.117,471.6706,11
268.5478,510.1415,26
232.9039,736.1305,12
955.8957,831.451,6
772.0865,659.2516,27
261.0985,179.9958,23
121.661,359.5888,9
867.866,380.0861,30
