430.3147,476.9275,0
634.7037,321.276,154
258.0775,712.2876,165
2.7438,774.2762,55
957.5896,482.5562,143
690.5782,461.3826,152
186.4934,199.3162,197
85.8574,690.1443,161
352.1423,734.2915,145
94.0747,977.5814,113
251.5596,247.805,199
699.5533,813.3287,129
490.8821,171.2773,28
720.1081,800.4882,36
186.707,217.7038,96
663.4369,357.21,84
891.3731,74.9412,53
557.2774,531.2214,32
919.8055,579.9977,215
239.5776,838.3153,30
828.7586,59.1602,144
450.7578,202.0162,69
449.1107,72.083,182
728.2839,616.5188,199
20.0219,358.1099,40
750.5626,418.297,30
632.5179,76.4595,255
572.5548,480.9821,140
919.6767,912.6308,6
629.957,288.3381,290
470.504,433.2624,112
413.9754,33.8954,271
310.6166,51.8798,162
878.1681,312.5377,149
839.6315,103.4383,118
370.0316,454.1048,219
815.2361,313.8241,62
63.0523,557.5904,199
143.7308,620.7439,269
603.2431,417.1304,236
859.3292,965.0909,147
739.7795,457.9703,145
725.315,617.4152,90
94.126,776.3357,30
656.0235,489.4541,52
578.4787,663.8798,34
501.5923,971.6744,106
627.8027,449.1669,193
731.6773,757.7442,79
607.5217,725.6034,275
936.1324,507.6398,175
690.0514,449.9841,125
191.222,64.1961,65
774.4551,618.1005,194
288.0229,54.485,275
61.2999,732.9418,244
462.5227,822.5445,188
116.1503,714.9586,76
79.569,734.8246,228
128.2274,953.9555,149
355.1619,132.4002,126
831.2543,823.6681,56
58.1806,68.9926,3
313.8889,400.3593,241
618.9799,889.9922,6
387.2399,532.5041,122
529.8579,602.2638,113
986.6608,392.5717,287
983.3497,469.7948,55
737.4491,528.029,74
362.9987,166.6359,203
68.0746,601.1787,222
628.3931,820.1053,182
5.6793,81.584,199
532.3081,397.4119,189
820.6616,298.0702,169
352.1041,974.9081,180
517.3438,917.4165,160
359.7889,864.736,89
196.7146,292.1049,247
111.0149,659.3446,186
933.142,705.774,200
644.5438,89.2354,124
25.5317,948.9287,240
640.3553,682.1014,178
532.9686,387.1884,172
879.9335,618.7562,63
463.1804,939.2541,81
620.9894,500.6572,268
441.9695,94.2131,163
98.1558,410.4851,98
870.4833,613.3937,137
936.9714,701.325,56
950.3648,254.8521,125
420.2655,749.3749,266
217.5868,212.6091,19
281.457,73.5816,138
360.0976,933.8919,273
354.3368,248.8566,49
111.2688,781.8116,135
652.3058,96.799,156
820.3588,699.4716,144
236.187,941.0404,53
785.7396,809.6063,143
395.9565,632.784,242
697.7027,212.7048,28
606.82,507.3932,236
725.8093,936.9194,82
4.4627,801.5831,102
298.5575,624.9398,180
209.8759,697.9613,143
170.9247,943.9109,65
973.835,846.9903,267
652.8053,781.9364,166
243.8196,838.5873,71
827.4823,249.5535,3
330.3242,260.4553,123
778.1138,265.5373,164
100.8746,363.8697,144
839.191,319.6889,74
2.7378,202.3505,188
61.6463,909.8396,268
866.3461,641.1583,65
766.963,652.1549,245
42.9679,423.3026,43
537.4968,171.4579,27
333.4345,352.3112,278
565.0856,610.1179,73
320.4217,722.9385,42
167.5524,219.5737,133
931.2116,453.1876,188
522.8666,52.8795,56
827.6364,287.6993,73
886.7264,727.9313,211
617.9139,768.3284,135
842.6074,894.7552,37
447.5277,519.68,91
676.8635,612.4036,278
99.5123,103.9478,203
780.6712,368.3818,124
264.1863,424.5515,21
845.7056,522.951,71
216.9038,569.5113,224
292.357,737.2002,20
649.7152,370.3345,205
539.4747,586.895,58
491.6331,196.7061,149
745.7381,645.2126,118
911.6094,900.3952,180
383.9885,879.6464,260
126.5455,355.3521,97
249.9224,176.7472,201
342.4225,351.3678,98
735.0123,210.8208,96
348.8493,262.7847,108
218.6757,568.046,28
837.4563,196.5095,158
781.6392,163.4337,250
185.3803,622.212,179
386.7248,269.4498,86
312.5322,710.8504,157
36.2139,827.0519,167
843.8255,812.3531,173
