856.6393,181.5394,0
116.7149,109.518,24
654.5996,90.1241,17
481.6122,785.6812,44
742.4423,283.0918,23
561.0918,391.4601,3
401.9828,210.573,20
588.6568,365.7009,65
985.1195,240.4932,48
180.1754,965.1912,13
440.9425,24.3563,18
38.9183,527.9001,19
982.6189,795.0507,22
324.6148,163.3832,3
48.9788,549.0087,40
829.661,639.723,29
484.8416,184.2259,44
981.6845,51.8832,55
773.7938,531.8085,1
896.3945,430.6519,27
706.1781,327.9081,21
862.4673,921.2745,5
186.4496,208.9832,32
397.8881,433.6852,1
405.7493,803.1101,2
997.4112,74.7909,14
966.9833,48.6065,34
246.9511,385.6818,7
686.7299,92.6033,25
335.3536,65.5329,48
429.3906,8.5329,11
674.5197,990.1478,12
59.1091,444.2926,18
979.7998,305.3041,36
798.9125,530.7747,59
14.6925,839.0134,59
91.6696,943.6878,61
431.1951,386.3564,38
642.5774,155.456,2
751.7587,409.4789,58
675.5589,851.7172,43
311.4478,67.3341,30
538.7799,950.6881,31
800.8958,26.255,18
