636.2323,308.2101,0
911.0415,970.2583,60
432.8146,200.6368,45
750.8418,204.0735,7
917.1933,424.6384,41
270.2639,234.1544,27
577.0604,790.2417,47
435.3,604.0964,52
542.4915,36.5079,69
971.4044,555.3383,73
287.0201,833.7599,6
277.897,525.5708,44
800.5523,635.7381,80
428.6879,160.1604,2
619.7316,854.6364,69
853.1283,706.7285,72
271.5429,769.7094,82
214.8349,699.906,50
434.0314,647.8985,81
678.9626,518.1964,28
884.173,924.6565,34
711.0387,737.0611,66
689.0733,284.4798,64
511.6299,609.5586,69
632.9493,639.136,70
507.9662,883.9544,72
787.3203,142.7212,37
844.734,37.7561,11
927.2688,557.2434,25
297.5161,957.9491,60
233.349,411.7859,9
541.5667,101.7285,15
617.5472,642.3723,58
733.7273,961.4307,76
659.7214,854.7917,73
867.0828,861.8721,55
488.3782,913.3387,13
429.5377,333.6709,49
509.3174,839.3783,47
417.7892,685.1652,74
663.3303,383.9807,47
305.3592,14.946,15
788.0058,450.8789,48
593.7238,638.8811,19
630.1711,310.1011,75
834.3922,79.0798,83
622.6669,817.557,40
83.439,705.6101,42
706.9105,542.388,64
839.6021,315.6734,10
748.0983,131.5674,55
856.8207,724.5591,32
817.6883,799.3844,23
56.2262,134.5666,44
861.8397,991.8999,16
11.5882,141.6005,8
853.7022,590.1616,17
535.7037,593.4502,58
215.3625,992.5446,23
549.4933,452.7297,58
195.9251,565.6297,66
473.6724,915.5755,30
362.6603,306.4268,44
139.5754,399.2537,39
989.5803,328.4937,70
672.1883,348.3733,78
336.1698,338.2479,59
428.2894,324.7619,78
93.2784,462.7035,83
172.4548,68.1726,15
171.8779,87.3765,28
438.0183,614.2494,10
921.9826,201.6898,9
842.409,810.8671,83
341.952,724.4655,22
241.7679,378.6862,53
237.4229,384.2105,80
684.4105,569.2548,79
266.277,866.8814,51
