676.6691,516.549,0
291.9988,748.7845,53
852.7737,610.0222,10
967.7359,39.5106,238
689.61,803.4992,225
798.4542,981.8016,229
944.1203,601.6339,91
368.4082,550.1125,158
509.207,728.502,157
547.9464,343.191,193
162.6384,431.7599,126
758.5816,532.0074,34
447.1398,107.5351,169
422.1977,31.3876,176
368.2675,594.8476,173
750.3016,647.5147,186
979.2932,701.5492,165
417.6527,715.8683,95
772.6784,932.1993,159
900.2495,99.9789,100
343.1076,351.7012,26
531.1567,401.7042,122
608.4083,972.3434,36
992.4785,303.4065,145
747.3409,542.9506,145
38.5709,606.1309,101
812.2352,398.0445,178
912.9714,809.0174,41
122.4481,895.5805,159
455.646,183.9511,258
13.6983,790.4154,73
355.4036,720.3503,77
162.1695,198.7837,228
388.3311,470.7537,269
835.3646,181.2911,1
699.0328,775.4135,211
250.791,511.9446,200
786.4602,318.6146,88
411.3042,946.6889,105
91.8656,853.5025,120
535.2774,969.2779,58
930.328,593.406,87
415.4149,612.4343,164
60.3695,904.5331,170
843.0856,213.3152,206
688.8831,564.2128,266
431.4804,800.9547,95
187.3683,270.4325,91
252.9659,707.7296,132
762.3704,848.5662,237
773.3743,787.868,24
33.2927,757.8973,248
930.0833,299.074,209
506.8334,747.8385,244
468.0967,744.3948,242
98.3236,658.8743,111
817.9288,497.2932,88
239.1838,765.1627,13
537.028,458.6543,122
821.3341,536.2824,260
528.7023,382.7696,107
367.3485,132.6913,62
820.0948,564.0873,169
555.6039,973.6997,167
362.8431,854.3495,175
201.4214,628.0076,238
851.6339,70.6659,169
450.5459,158.9786,36
585.6528,219.9314,12
374.4452,92.9476,76
421.7348,953.4001,259
422.4248,411.7099,188
985.6283,586.8533,84
576.1223,990.4431,109
268.9202,299.0196,181
337.4777,301.2734,274
154.0057,571.1068,29
72.3855,714.031,213
744.7846,546.8571,146
422.5317,841.5111,213
363.6762,444.847,223
629.1846,48.7714,215
200.3372,349.7356,269
328.9238,247.3058,155
747.8326,910.9959,235
84.3844,172.0596,243
818.7072,266.2111,55
11.8349,497.0819,36
208.8312,52.1621,78
240.258,495.9089,101
540.5215,628.7571,51
44.4,529.8236,175
524.5855,996.577,19
537.6148,267.8178,199
860.0672,731.1318,240
872.5642,685.345,64
534.9304,556.0837,194
655.2685,8.6318,126
363.8474,336.0301,178
582.1431,569.599,4
918.723,718.5214,122
237.7076,269.7379,216
818.9727,366.8596,195
920.7779,651.5964,142
401.2597,694.0609,3
860.9489,429.4232,266
750.8384,824.7968,56
431.9724,10.5671,171
959.6221,270.5639,203
868.8178,362.814,6
633.0606,643.5703,213
198.6648,579.3961,63
788.1673,808.0202,164
164.93,716.4583,144
351.2697,460.6504,159
733.341,106.1642,168
190.2405,269.0141,33
134.5691,248.1301,62
815.203,852.8961,216
150.4985,385.6738,199
142.7445,690.8096,244
232.429,118.0822,222
74.4776,888.1052,136
482.618,379.4297,22
878.0639,164.0454,154
634.3387,561.2245,126
578.967,572.1314,216
426.5136,501.5803,258
383.3237,434.423,100
179.3301,702.9739,54
92.4972,249.0371,143
598.8613,346.2729,103
746.6174,804.4438,70
741.3747,871.2882,59
226.82,155.4916,76
47.2062,186.6266,85
30.0835,275.6056,190
434.078,295.1826,6
790.3945,167.3187,108
31.4585,411.5812,247
792.6584,472.3531,220
394.0222,382.1705,248
812.1951,400.5023,28
934.4145,208.9597,150
694.1797,399.8425,228
928.4925,875.8043,44
799.9364,223.3944,130
338.9551,615.9069,131
140.0477,780.2642,143
442.276,672.222,151
727.9429,305.9859,255
365.8061,223.9936,177
729.1353,968.9136,156
534.3488,9.9548,174
163.3392,529.234,32
807.0766,687.3635,225
722.2571,401.8815,42
19.2444,404.9106,180
431.4719,373.5762,89
309.6309,535.0226,229
985.2592,172.1265,85
717.1739,176.8255,1
813.9957,386.8862,198
