347.9247,522.4044,0
91.5692,656.0868,262
457.5976,501.3838,75
563.6189,53.6597,264
677.6349,827.7471,158
335.4698,353.1966,203
70.2441,650.3669,142
275.4574,842.9772,27
468.62,243.1115,169
368.5064,542.9386,113
444.5256,308.204,199
973.5466,850.0825,109
678.582,341.9814,70
565.1802,110.8989,215
407.3876,445.2152,82
866.5791,821.6797,108
845.8545,130.493,128
707.6582,673.1496,99
899.8212,483.1197,74
546.8919,862.3466,8
316.4224,265.1672,241
283.3835,596.586,134
986.4386,668.4583,48
720.9069,462.1732,101
882.5627,194.301,238
70.6503,259.2586,187
764.4931,738.8521,229
425.1983,468.6054,192
123.719,881.58,6
539.6413,198.9515,28
933.1186,611.2013,250
263.7152,991.0205,53
204.9836,698.1189,151
945.1677,876.2124,2
462.1132,231.4949,207
849.5772,332.7914,168
789.6684,687.4896,119
949.6096,753.1935,35
443.5172,343.1326,69
911.1068,355.3004,75
698.7039,638.8275,111
807.1924,303.3912,56
816.2436,781.9035,214
250.2898,740.692,126
56.2837,355.2762,228
231.8306,332.9496,169
752.4279,307.1451,32
304.0232,861.2495,76
899.4767,779.4041,88
542.7513,110.3191,117
508.3311,544.0278,150
848.2238,482.0251,141
205.7856,304.2319,149
271.9538,691.61,46
386.7037,297.4696,127
514.3101,360.0107,95
17.1311,579.0818,230
368.3259,465.9902,113
37.644,197.4973,186
871.5889,516.9792,46
772.3737,624.5331,186
510.912,605.6619,126
573.5949,497.596,126
45.9024,733.6524,7
643.3589,22.3037,163
166.9431,607.6102,27
623.4377,963.678,194
328.1909,658.5005,113
166.9042,815.8282,201
324.7545,525.3144,165
826.9535,81.9892,216
555.392,16.5665,173
861.9372,983.1558,143
877.5828,109.9529,223
866.9601,718.8644,22
80.0107,769.0128,252
748.7657,866.3491,264
186.8344,681.1281,216
658.1649,549.0711,142
403.5129,993.516,242
45.4061,137.1309,5
269.7694,105.051,55
208.3109,87.2341,104
136.2627,526.8679,142
801.3111,804.1635,76
690.5108,243.8161,97
190.843,538.2903,150
174.9075,13.0096,96
478.7181,185.7219,214
649.6003,982.6245,182
484.7172,366.2482,174
585.6612,251.2387,80
847.1318,791.1987,229
837.5083,128.5136,95
600.8103,366.6849,245
936.769,526.6506,254
116.4517,443.6685,38
609.0156,903.1574,25
309.8005,760.1588,49
928.6168,667.6484,124
647.1498,109.6864,252
962.5673,547.3366,11
181.7747,397.9847,63
103.1027,489.5862,70
666.3341,703.5842,61
438.5272,785.8107,152
325.7426,734.6982,76
17.8391,651.7322,51
707.3186,116.6787,124
949.6084,43.5514,228
461.1453,907.3201,123
798.6404,172.937,265
542.1709,788.8735,215
69.5485,37.1671,38
206.0425,62.0641,21
6.0698,106.5487,3
70.3346,265.1764,184
240.3299,437.3697,266
899.1386,347.5415,232
511.298,896.8028,237
839.4339,607.038,19
954.2462,876.1884,71
137.8344,980.5706,177
63.0491,487.1234,196
270.9895,55.828,2
436.8044,155.7188,2
832.381,232.8771,144
510.2774,759.4791,182
865.7242,228.6618,269
865.8615,630.7197,204
593.4812,715.1794,48
206.9033,306.3343,142
368.5506,114.2125,16
437.7331,702.7951,109
924.8777,494.4798,11
385.9501,326.4034,134
199.8109,873.6346,269
24.1918,147.7904,136
864.4544,83.8948,160
293.6699,615.9335,206
903.17,609.3104,82
991.1587,562.3233,251
389.3058,816.7021,209
852.1276,829.9113,231
973.1666,223.602,243
201.645,951.0413,31
520.1872,664.6518,187
140.323,275.5139,202
202.6706,852.8691,233
817.6577,531.4056,68
392.4399,870.7589,212
205.4267,481.2017,16
959.5249,579.2794,213
780.2268,313.4913,14
945.0489,66.5131,141
265.4268,140.7565,248
862.5922,556.0623,49
370.9464,743.3552,127
852.1212,320.1625,51
123.5058,664.8596,84
53.7233,707.1519,208
822.8443,957.0554,142
248.6976,148.9857,107
777.2356,463.7865,3
503.8183,55.9695,141
135.0853,846.8143,12
433.574,918.6714,145
