558.3517,662.2387,0
390.3474,219.8648,29
304.2806,588.6237,20
560.9579,191.5872,65
479.8625,906.0148,6
352.1574,365.4107,4
178.9416,20.8801,49
363.4493,28.5936,32
442.6066,392.1592,63
307.514,97.8511,38
919.0235,2.9569,69
6.8857,833.4366,16
436.0266,609.5388,25
883.4355,816.1754,38
578.3138,444.0167,20
802.7699,124.7082,39
385.4829,418.7092,46
210.4823,730.6476,66
852.8451,472.3477,46
994.9445,156.6257,63
776.1682,707.9833,47
932.2024,326.1041,33
840.852,796.1768,1
409.019,267.0306,70
839.3818,185.0025,24
395.5582,595.6057,45
378.8348,328.7571,40
827.1493,724.5506,67
55.8435,191.6772,44
835.4887,499.7959,63
68.6737,616.8829,58
769.976,798.5319,33
685.769,490.4373,9
970.4105,743.7255,39
6.9542,78.9914,46
729.4892,818.0069,65
648.7003,499.8011,59
785.3285,287.7841,36
378.5896,615.6637,76
512.76,145.0337,23
450.8531,421.3793,17
224.0252,677.9387,32
905.067,915.3805,15
809.4437,827.521,69
295.6205,288.5347,7
121.4419,121.4498,11
797.2768,994.8001,56
95.0705,967.5862,3
168.5053,325.8497,22
291.1209,831.4904,7
61.821,752.7515,15
544.9841,651.7736,69
422.966,615.6862,66
363.867,777.6758,20
623.9708,282.4339,56
805.9815,540.7967,41
101.5722,177.4153,50
667.8916,801.1444,73
97.8563,838.6613,36
320.7994,147.4324,48
487.4189,890.8695,18
919.4917,550.1184,57
175.5393,400.3866,38
105.2212,302.513,64
988.2146,534.0239,25
385.9098,482.8985,32
865.1742,972.4714,66
893.2965,958.7993,44
111.7134,859.1973,28
782.5425,375.3081,53
195.4395,961.8187,24
863.108,504.6068,43
603.3707,218.0062,34
766.0363,543.6117,52
819.9835,357.5595,62
490.2527,864.997,17
188.0614,803.6425,76
87.7873,161.7879,8
726.4524,798.8874,3
472.1101,898.2934,53
257.5359,234.7887,49
679.2943,560.037,11
979.4638,799.5877,75
22.835,226.1491,44
803.8538,323.2334,3
2.3962,133.1798,36
202.2253,721.8911,66
744.2307,307.984,40
536.3579,938.7237,46
