513.5373,748.3044,0
137.882,175.4612,49
401.3033,863.7549,3
904.8171,842.9342,50
420.9461,947.8974,123
170.8758,441.5984,162
153.2357,11.9103,5
898.7567,582.377,133
144.4714,658.6223,43
163.4435,357.6694,109
158.8559,874.4888,76
681.074,882.1322,4
426.3284,274.0925,83
333.3584,28.1224,25
280.216,693.1045,112
857.4742,507.1721,18
519.4558,59.1568,106
991.9944,497.1892,29
718.6628,301.6029,126
432.3711,591.2832,101
848.9512,134.5719,103
975.1788,611.3027,158
646.8013,681.0843,44
15.9137,853.2307,93
139.9881,358.1926,37
214.4047,352.8599,140
431.457,407.3398,131
455.4762,181.104,95
961.2599,880.3757,71
687.9696,671.2943,88
917.1423,645.842,120
16.517,100.6666,11
522.5139,121.7469,63
628.3206,89.8762,130
131.3086,985.216,93
296.3851,853.495,84
109.9709,42.925,106
905.5574,714.9281,86
116.4892,53.4187,1
955.3406,885.8907,21
449.8132,925.9746,18
211.1095,413.8451,140
669.1593,448.2273,59
647.8821,121.239,27
659.8117,362.5325,79
534.1274,292.6339,3
721.32,742.4378,87
153.9876,294.4699,136
703.2225,195.7321,125
388.1301,971.1233,111
245.0836,589.1663,21
840.1432,529.07,6
241.934,761.0846,35
114.3116,595.6021,27
983.9561,659.9428,13
431.5221,979.5479,47
167.4449,224.2596,48
299.2471,797.4182,101
369.0817,155.275,153
734.9101,586.0182,13
59.7449,532.1547,46
646.4193,118.6906,35
194.6874,81.8198,74
149.7874,578.5409,148
7.7649,42.0228,66
806.9592,694.3178,82
543.529,231.9044,57
130.0714,749.6338,126
507.1086,366.0789,80
596.4183,224.4789,143
741.6664,68.4962,41
551.8748,853.0623,119
599.489,161.8217,126
592.6315,430.3983,97
823.3792,294.1853,97
500.5131,668.7433,116
88.1884,953.7789,79
28.5176,143.3818,150
353.8039,246.8892,9
376.2587,59.8374,134
593.4349,589.7225,119
281.9465,3.2612,101
437.7364,423.9274,10
215.2769,89.0783,17
313.7702,988.1333,50
65.0667,387.4813,29
451.1646,194.1503,62
341.9295,210.1782,155
18.5038,639.1007,82
367.4598,782.6876,163
150.7374,865.8761,156
891.4191,321.5965,97
639.6186,892.4997,47
662.7568,451.9118,61
739.5712,501.1015,88
