159.5736,285.6926,0
161.5928,137.5583,62
311.9204,935.4027,36
883.5031,232.5535,15
396.0293,373.6597,52
850.5768,402.7209,61
8.3958,816.9731,22
471.5319,945.8034,18
915.555,327.852,11
340.562,880.5399,35
885.1265,192.2884,28
120.4583,239.2808,43
456.2775,674.3171,53
596.1517,32.7701,13
394.9375,94.7666,38
649.9565,798.6802,48
265.6709,131.2126,65
466.9707,634.9606,57
243.567,199.3397,61
378.8226,366.8094,1
21.6365,593.6862,22
340.0757,464.0011,20
675.7654,739.8122,7
764.4004,138.4176,48
823.4097,444.1328,20
971.7907,594.3948,7
247.0035,286.9556,35
834.7671,741.5685,18
169.0393,439.069,22
291.1655,787.0827,19
9.3683,214.9297,4
75.891,978.0123,6
987.2429,673.2459,5
934.051,626.8946,26
382.5225,106.1733,2
183.3985,285.8375,42
245.1009,75.4736,18
469.1828,507.5846,26
802.956,879.241,6
623.6908,974.342,33
40.6044,300.6941,50
801.4986,843.256,53
111.322,734.2146,33
849.8502,474.7577,31
117.4513,886.5197,41
595.7284,59.6847,45
99.9684,173.6304,2
