665.3167,783.445,0
525.3833,127.513,146
621.3494,395.1184,266
502.5341,457.2433,179
152.6584,156.3358,190
832.699,695.7398,24
978.5647,149.3,23
890.2067,21.7376,296
2.5821,393.4135,301
385.8923,864.8889,157
917.7352,858.6656,217
415.9059,133.5,287
406.2582,368.133,86
322.0487,38.2514,153
949.7838,319.6452,140
972.5008,39.2378,326
84.177,761.9,97
534.2884,358.1163,58
496.5862,28.9204,4
428.0498,869.0036,123
329.3749,794.8653,202
730.7493,929.4883,81
144.9407,219.5687,253
456.432,223.9151,186
860.2213,27.4371,145
726.7084,421.2228,43
765.6229,463.8981,162
495.6088,229.7877,15
693.6041,836.5776,187
733.7487,211.3717,104
416.4554,897.0856,25
268.8601,211.7901,34
408.7365,938.8545,150
315.7724,796.1161,271
948.9296,509.2169,294
493.9189,770.9914,242
58.6105,59.3709,194
682.8729,780.7645,226
621.8225,477.7387,138
596.9388,264.5429,280
497.984,892.353,261
552.4876,782.2862,265
447.3743,486.2158,22
103.8118,459.5529,229
449.1054,964.7177,274
990.8397,267.6087,280
188.1143,900.1063,296
287.4592,693.8926,242
852.5584,15.2947,226
839.7624,417.6547,281
349.2198,993.4744,100
898.2789,764.5136,140
195.0739,219.5802,254
974.8357,582.8695,188
754.1118,586.7231,153
791.3487,137.5217,169
683.9174,51.5472,136
809.9542,895.2284,218
900.1189,502.0909,114
543.3638,4.7687,86
293.7548,249.3467,270
677.6507,697.0764,182
191.1097,360.8805,107
835.5828,127.1612,155
282.4927,607.014,300
187.8625,455.8738,48
821.8493,761.5845,244
859.9845,121.754,197
963.083,225.4028,110
878.5452,72.1497,22
627.5402,433.477,217
884.2551,466.5203,241
543.9217,188.6852,251
593.7502,491.242,305
339.4823,228.4301,256
901.0072,639.2534,44
162.6867,650.6446,249
979.6537,963.9757,119
177.6191,756.3589,235
24.6247,465.6855,185
713.8132,249.4293,151
769.0648,638.2227,158
594.3989,971.9014,77
250.1241,573.0051,159
453.4976,341.9603,166
673.537,776.2695,155
843.9853,299.3659,50
570.2596,839.6841,286
678.2851,611.5391,35
310.0547,70.6617,191
998.4674,819.6831,87
243.2816,291.1457,79
668.1628,928.932,245
376.4485,536.2294,215
704.2298,437.5622,165
519.0487,532.16,63
823.8883,818.602,221
302.7203,893.5037,3
262.0291,888.5097,99
277.6638,644.9944,181
912.8346,840.3174,121
257.3537,110.5252,200
499.1113,611.6892,290
383.2873,837.1906,188
689.1792,13.9118,156
553.3883,360.6321,18
10.8993,342.7496,300
104.6618,921.5349,65
69.7012,318.3898,21
661.0873,623.7097,45
781.7868,57.8029,23
735.0759,996.4311,232
255.1486,345.0001,272
447.6905,76.5207,202
252.4199,223.6118,300
32.9818,970.1488,87
307.3542,635.5851,291
243.0598,159.3699,91
95.8151,100.0869,250
49.9979,354.822,92
945.4609,517.4251,265
305.9773,758.3318,11
141.7259,160.7159,142
367.5312,488.6672,229
791.5878,974.6679,81
374.6861,596.083,243
416.5133,994.7579,282
17.8654,262.6277,298
543.6872,854.6132,211
72.0852,393.9962,128
728.0626,55.4009,33
845.6491,313.1045,199
37.321,268.1315,10
504.9365,917.0421,200
119.1764,852.011,93
837.8598,204.4497,254
664.4906,312.6377,136
918.7519,701.7316,145
543.3501,658.6179,50
670.786,151.9435,26
539.8746,569.7798,140
3.9005,361.5664,249
104.4073,114.9671,185
83.2607,855.8368,27
397.636,872.3734,148
389.2462,315.9783,316
224.7809,260.9082,246
736.9922,801.682,161
844.8339,124.616,270
163.1258,957.1349,280
96.5227,562.2576,255
661.1112,128.5226,226
609.1063,199.5301,95
657.1954,668.9174,36
816.8464,959.0833,328
477.0559,497.8166,220
138.6954,778.2448,266
721.3847,812.5905,19
388.8456,787.0612,213
118.8966,960.9197,3
968.5207,881.7804,228
145.3858,365.397,204
22.6186,862.2506,249
363.3762,771.5865,34
13.3424,272.6637,158
699.6587,563.1556,37
445.2211,990.3777,34
635.2157,511.9886,61
915.3179,352.7214,60
894.2812,472.2939,292
920.3259,947.9052,150
94.0513,6.7274,286
608.0849,118.9372,87
489.3579,497.8286,97
369.1899,955.7161,61
154.221,903.6324,8
891.8405,813.2128,83
263.4283,463.9306,312
310.4314,29.8439,232
592.2451,509.9867,231
